LetterID,Date,MaintCrew,FTOV,NearMissCount,PMsCompCount,SPLsCompCount,Safety,Joining,TopXActions,Breakdowns,EquipFailures,Failure_Description,EquipRepairs,FollowUp,Notifications,Training,Recognition,Enviromental,MetalUnits,Metal_Hours,MetalJPH,Framer_Units,Framer_Hours,FramerJPH,Underbody_Units,Underbody_Hours,UBJPH,TopXMain,FourDs,TopXSubs,Attachments,SPLs,FRACAS,FRACAS_Attachment,ManningMaterials,UNDERBODYMAINSEG1,UNDERBODYMAINSEG2,UNDERBODYRESPOTSEG2,LHBODYSIDEINNER,LHBODYSIDEOUTER,LHBODYSIDEMARRIAGE,RHBODYSIDEINNER,RHBODYSIDEOUTER,RHBODYSIDEMARRIAGE,FRAMER,FRAMINGSEG2A,FRAMINGSEG2B,FRAMINGSEG3,FRAMINGRESPOTSEG4,PALLETTOSKID,CLOSURE1,CLOSURE2,U-MODELTOPAINT,UNDERBODYMAINSEG1CNT,UNDERBODYMAINSEG2CNT,UNDERBODYRESPOTSEG2CNT,LHBODYSIDEINNERCNT,LHBODYSIDEOUTERCNT,LHBODYSIDEMARRIAGECNT,RHBODYSIDEINNERCNT,RHBODYSIDEOUTERCNT,RHBODYSIDEMARRIAGECNT,FRAMERCNT,FRAMINGSEG2ACNT,FRAMINGSEG2BCNT,FRAMINGSEG3CNT,FRAMINGRESPOTSEG4CNT,PALLETTOSKIDCNT,CLOSURE1CNT,CLOSURE2CNT,U-MODELTOPAINTCNT,StartCardAudit,STARTAuditCount,Weekend_FAS08_Issued,Weekend_FAS08_Completed,Weekend_FAS08_%,Weekend_Joining,Weekend_Joining_Issued,Weekend_Joining_Completed,Weekend_Joining_%,Weekend_Cost,Weekend_Delivery,Weekend_General_Issued,Weekend_General_Completed,Weekend_General_%,Vendor,Weekend_PM_Issued,Weekend_PM_Complete,Weekend_PM_%,Startup_Issues,DoorRepairs,ProdShift,Dimensional,Future_00,Future_01,Future_02,Future_03,Future_04,Future_05,Future_06,Future_07,Future_08,Future_09,ProdTime
1104,09/21/2019,A,0,3,0,0,No Issues,"Snyder – A-Crew- 9/21/19
#4 – 6Y-80-10 – FDS – 11x for 26min – Seeing strip outs. Bit was worn. Had TMs swap bit.
 
#5 – 6Y-180-02 – FDS – 1x for 26min – Broken jaw and bit lead to faults. TMs came and swapped bit and head assembly.
 
#2 – 9B-220-01 – Feeder escapement PP not made – 6x for 55min – Feeder escapement kept binding up. First few times the TMs came and cleared out a stuck stud. Last time they disassembled escapement fully and cleaned it and added air tool oil to the slide and lines. Resolved the issue for rest of shift.
 
#3 – 7G-10-R03 – Stud not trapped – 1x for 26min – TMs called to come clear stud from feeder. No EL for a minute there. French revolution.
 
#7 – 8G-400-02 – Encoder error – 5x for 22min – Faulting out with encoder and drive I/O errors. Checked all cables for tightness and didn’t find any issues. Checked encoder cables for any splits or cracks and did not see any. Noticed it was rubbing the fixture when riveting. Installed new short encoder jumper cable from the setter to the c-frame. No more faults.
 
#10 – 7G-70-L01 – FDS – 1x for 13min – Screws jammed up in head. Called TMs who had to disassemble to clear screws. No more issues.
 
7X-10-R02 – In response to emails from production with paint complaints we moved the adhesive down approx. 3mm on both 553 and 554 SWB models in hopes to eliminate the squeeze out on the lower part of the rear door opening. Outer appears to be short to the inner which is causing the issue but the move should help get rid of the excessive squeeze out. First rotation is 4339.
 
Semelroth-B-Crew- 9/21/2019
8Y120-4: Head too high faults x5. Feeding 2 rivets due to GBSD over pulling. Replaced broken punch, reduced air pressure and did it again. Swapped GBSD
 
6X60-1: Torque sensor failure. Swapped guns. Replaced transducer at shift end. 
 ",,,,,,"Perceptron sensor on the east CAL line got knocked out of position. Not sure how it happened, but the line is currently in bypass. Will have to follow up this weekend.",Went around and handed out the ECPL safety talk and got everyone who was here to sign on A crew.,,,,255,8.1,,273,9.4,,269,9.6,,,,,,,,,Parts:,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,,0,0,0,,0,0,0,,,B,"B Crew (Worstell):
 
VOW Cell Perceptron needed to be restarted at the beginning of shift.
 
Rotation #4020 - Rotation #4026 all rejected on Framer Perceptron, they were all RH rear body out of spec and they were sent through the inspection area before shift started around 4:55PM. Those vehicles were inspected in light repair and bought off on. Because they were all RH Rear Body out of spec, that means that it was Robot 4 again on Framer Perceptron. 
 
Vow Cell Robot 3, crashed into and moved the Perceptron sensor on the blue frame that is eye level. Robot 3 is on the LH side of the vehicle. The Vow Cell was put into bypass for the remainder of the shift due to the sensor having been moved from its fixed position.",,,,,,,,,,,
1105,09/22/2019,A,0,0,0,0,No Issues,"Half the TMs worked on PMs while the other half worked on catching up on rebuilds in the shop.
 
We had the honor of hosting Mr. Manley tonight. He spend his time on the rebuild bench as well.
 
7K-40-R02 - Signal cable has been routed inside the IGUS dress pack.",,,,,"MW and PF worked on PM’s
 
Replaced gland on Sta 200 Hood line
Replaced gland on 7K-030R-S3
Rebuilt shotmeter on rear door sta 200 S1
 
Routed cable through cable tray on B7R4 in the mezz
 
Fixed the 2 fans on tailgate hang
 
Routed the signal cable through aigus pack on 7K-040R-R02",,,,,,,,,,,,,,,,,,,,,,Parts:,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,
1106,09/22/2019,B,0,0,0,0,No Issues,"Semelroth-B-Crew-9/22/2019
The following setters were swapped. 
6Y-090-08 
7K-050L-06 Gun 1
8Y-010-03 Black Setter, lube only
8Y-050-03 
8Y-110-04 
 
Toolmakers worked  on PM's and rebuilds
 
Hemmers and date stamps cleaned and updated",,,,,"Bleichert rep worked with our millwrights to do health checks and repairs on their conveyors.  Biggest issue found was that the chain needed to be shorted on both LH and RH body side delivery conveyors.  He also identified a chain guide that needs to be replaced on the RH conveyor but there was none on hand.  Rush ordered 6 feet on REQ# 965388 and asked Aldridge to check safety stock level to ensure we have this material on hand at all times.  Also ordered more master links.
 
6Y-230 is now programmed to automatically do a full temp comp if it rejects 3 units in a row.  If the unit fails again after the temp comp the PanelView message will display a FB indicating to contact the dimensional engineer.  Testing this programming resulted in units 4509 - 4516 being tagged as suspect by 6Y-230 but they are good units.
 
Replaced ethernet cable on 7X-10R-4
 
Replaced ethernet cable and DKFM module on 7X-20R-3
 
 
 
 ","7X-10R-4 ethernet cable is strapped to the outside of the Leoni.  Needs to be routed properly.
 
7X-20R-6 needs a Leoni ethernet cable per the fault history
 
CAL 1 VOW update:
 The sensor is back ‘close’ to the original position using match marks. We confirmed that the sensor does still fire.  We ran the calibration program on the robot and confirmed there was no damage to the robot sensor.  Tim checked the DCS for the robot and confirmed that the robot CAN get to the sensor in teach mode, so we suspect that is how this happened (without having been here), so we plan to fix that once we get the cell running again to protect these sensors.
 
We have been able to speak with one of the engineers from perceptron and he is looking into the recovery for us. At this point he suspects we will have to build a new algorithm for the visual fixture which will require touch ups to the robot programs, which I believe will require us to get Perceptron in house, but he is still investigating with the engineers who installed the cell.
 
Ultimately the station will be in bypass tonight and tomorrow while we work to resolve all this. I’ll send that info to the CAL team. ",,,,,235,7,,235,8.2,,235,7.4,,,,,,,,,"Parts: 
Ordered another pallet of robot grease",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,,0,0,0,,0,0,0,,Door Repairs:,C,,,,,,,,,,,,
1107,09/23/2019,A,0,0,0,0,No Issues,"Snyder – A-Crew – 9/23/19
#1 – 8Y-10-04 – Head too low – 5x for 34min – Had a unit that didn’t sit down right on pallet due to pallet damage. This caused the faults. EL had to teach robot out and ship damaged job.
 
#7 – 8Y-80-02 – Head too low – 2x for 19min – Verified rivets were good and nominalized end distance.
 
8Y-120-04 – Overdue setter swapped. Swapped GBSD and nose as well. First rotation for setter will be 4825.","#2 Main - S090R06E1 Reinf Rf Pnl Rr PP Not Made Fault. This was the unit we had AVS issues with at Framer. Leo said that the crossmember that was installed was out of place. They backed up the robot then placed the crossmember in the proper place then went back to auto.
 
#4 Main - S050PRB 107 3PE SWB PP Skid Still On Fault. This was the result of the AVS problems we had throughout the shop. There was a LWB unit in the 6S-20-R1 end effector and a short skid in S050PRB. Got Millwrights to dismantle the skid and remove from the system. Let the remaining skids filter in then corrected the AVS data at Skid Load.","Had multiple AVS issues throughout the shop with rotation 4703 - 4708. The issue started at Underbody Main when AVS did not increment correctly for rotation 4703 after a robot collision detect fault.
 
The next occurrence was at C02LT05. The lift table would not lower due to the AVS data being verified as ""bad"". Bypassed the unit and fixed the sequence on the BUPORN AVS PanelView. Production did a swap after 4705 was released.
 
The next occurrence was at S010, S020, S030, S040 on Framer. Rotations were out of order 4707, 4705, 4706, 4708 respectively. Verified that the units were correct per the build sheet and manually adjusted the SR data to get everything back in sequence.
 
The next occurrence was at C06/Pallet to Skid. Worked with Bert Collins to get everything running at the inspection stations. The ultimate issue was at skid load where he bypassed AVS for 15 minutes without alerting anyone. Eventually got skid load sorted out - refer to #4 Main below.",,,Replaced whip hose for 7X-10-R04.,"7X-10R-4 ethernet cable is still strapped to the outside of the Leoni.  Needs to be routed properly.",,,,,240,7.6,,250,8,,250,7.7,,,,,,,,,Parts:,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,,0,0,0,,0,0,0,,,C,,,,,,,,,,,,
1108,09/23/2019,A,0,0,7,0,No Issues,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parts:,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,,0,0,0,,0,0,0,,,,-Moved the Exp SWB and LWB RH rear doors forward 0.5mm to reduce door to door margin (Rot#4861),,,,,,,,,,,
1109,09/23/2019,B,0,0,0,0,No Issues,"Semelroth-B-Crew-9-23-2019
9C230-1W: Nuts jammed in feeder
 
9B220-1W: Stud head jammed. Swapped head. Later in the day the unit would not complete a full cycle without faulting requiring bits to be toggled. Adjusted laser part present switches then cleaned the switch in the feeder. 
 
9A30-1W: Nut not present faults. Nut head was tossing the nut intermitteny. Found broken spring under cam of head. 
 
8Y20-4: Feed faults. Swapped GBSD
 
8Y100-6: Head too high. Verified head heights to very close to nominal. Taught affected spots. 
 
6X90-2: Broken die
 
Between shifts: 
  
6X-170-05: Swapped GBSD 
6X-180-05: Swapped GBSD
6Y-090-03: Swapped GBSD
6Y-110-03: Swapped Die
6Y-110-04: Swapped Die 
6Y-150-01: Swapped GBSD
8Y100-6: Swapped Punch
 ",,,,,"Unclogged rest room in Kolene Bldg.
 
Continued cleaning up the blue tent.
 
Replaced the ethernet cable on 7X-20R-6","Sent information to M. Larimore for buss we need shut off this weekend so we can move panel from the mezzanine.
 
Ethernet cable on 7X-10R-4 still needs routed in the Leoni",,,,,240,7.2,,250,8.3,,250,7.6,,,,,,,,,Parts:,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J. Langford - went to safey office to aquire new locks.
T. Storr - OK
R. Mattingly - went to safety office and aquired two new locks.",3,0,0,0,,0,0,0,,,0,0,0,,0,0,0,,,A,"Update from Hobbs-
 
Roof Load- had issues first thing this morning with sensor communication, maintenance tried rebooting before we arrived with no luck, we rebooted sensor power and communication returned
 
VOW Cell- Back up and running, source of the crash was a sensor move that was done by perceptron that put a sensor we don’t currently use outside the safe zone. We moved the unused sensor back out of the robot path and recalibrated everything and put the cell back online. It is running fine at this time.
 
Door Move- Steve made a door move today to tighten the RH SWB Exp door margins based off fitter feedback
 
Pallets- We pulled some pallets offline today and measured them in W35. Got one repaired (141), the other had a severely bent stantion. We gave that to the toolmakers and will get it back in the morning to complete the repairs (144)
 
Control pLan- U35 completed, I pulled the W35 control plan today to complete the pallet repairs.",,,,,,,,,,,
1110,09/24/2019,A,0,0,0,0,No Issues,"Snyder – A-Crew – 9/24/19
#6 – 6Y-90-03 – Feed fault – 2x for 22min – ELs called for TM and PF to swap GBSD. Did not fix it. Ended up finding the nose switch cable was shorting out. New cable installed. No more issues. Explained to the ELs that although we swap GBSDs frequeny they need to do their part and trouble shoot that wire while they are waiting for support. Would have saved us quite a bit of time.
 
#8 – 6Y-180-03 – Step 15 max time – 3x for 14min – Had a few strip outs. No real repeat offenders. No changes made.
 
#10 – 6X-20-11 – Nose switch fault – 6x for 13min – Nose switch stuck on. EL kept resetting which resulted in dry fires/units repaired. Explained that nose switch faults can’t just be reset. TMs and PFs came and swapped GBSD and nose. No further issues.
 
#3 – 9B-245-01 – Clinch nut escapement not extended – 11x for 2hr – Cylinder not advancing/feeding nut. TMs called and they cleaned escapement up. Did not fix issues. They went out to the head to verify there was no jam. Cleared nuts out to ensure it wasn’t stuck there. PFs called to go through cylinder. Ended up finding it would not move into position no matter what was done. Began looking for cylinder and couldn’t find one. TMs disassembled and metal shavings came out so we knew it needed to be replaced. Fat finger in communication of part number led to a bit of confusion. Went to 558 and grab a cylinder that had a part number that was only 1 character off and brought it over anyway. Ended up matching the cylinder needing replaced. Swapped cylinder. Still didn’t run. Had a jam at the head. TMs cleared jam at head and then we were able to run parts without issue. New cylinders will be ordered so we have them on hand. SMC part # CDQ2A32-40DZ.
 
#4 – 7G-10-R03 – Stud not trapped – 6x for 29min – TMs called to clear stuck stud from head assembly. May need a new feeder if issues persist.
 
#7 – 8E-210-01 – Feed fault – 5x for 24min – Went down while we were working on dash. TMs and PFs called to swap GBSD and nose. No further issues.
 
Paint Adhesive Squeeze Out Complaints – Being down on dash did not have chance to arrange units for touch up. Looking at units at T23 both LWB and SWB have opportunity on the door openings. Some have squeeze out concerns between the bodyside inner and outer which would be addressed in 7X-10. Some have squeeze out concerns on door openings between the bodyside and UB side sill which would be addressed in 6W-20. Below are areas I noted but it would be best to stand at T23 and check a few units to get a clear understanding. I think the issue has spiked up due to an issue with the bodyside outer to inner fit. Not sure if it has changed but you can visibly see the flange on the outer is shorter than the inner which causes the squeeze out to come through. Leaving bodysides all looks good but when it is married to the UB and ran through respot it squeezes out. T23 is best place to check.
 
LH LWB – Bottom of rear door opening and bottom of front door opening. Both sides.
RH SWB – Bottom of rear door opening and bottom of front door opening. Both sides.",Main #1 and #2 - 6W-040RCV3 faults - See 4D,,,,Turned metal line JPH throttle down to 31.7,,,,,,240,7.6,,250,8,,250,7.7,,,,,,,,,Parts:,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,,0,0,0,,0,0,0,,,C,,,,,,,,,,,,
1111,09/24/2019,B,0,0,0,0,No Issues,"Semelroth-B Crew-9-24-2019
 
7G10R-3: Stud not trapped, swapped feeder. Lost home to backstop several times. Swapped setter. This has happened 2 more times that we had to home the setter. Seems to be holding. 
 
7G10L-3: Stud  not trapped, swapped feeder and ran for an hour then started shotgunning. Checked punch, home. Reassembled, no difference. Pulled feeder to rebuild due to being out of rebuilt units. 
 
8A100R-1W: REO placement not advnced x36. Swapped prox. 
 
Used last 250072 Setter. Pulled Tommy Seals off of Leadwell project rebuild one. 
 
 
 ",,,,,,"Rear Door Line robot 5C-50-5 - The Electricians are replacing the nut runner cable at the end of the shift.
 
RH body side conveyor had more load end crash issues today.  Carriers 1, 2, & 3 have been removed.  Even after the carriers were removed carrier 28 was seen blowing by the load end stop without a body side (carrier isn't in bypass).  The GoPro has been set up inside the load end frame where the stop linkage motion can be recorded.  If there is another crash reviewing the video may help solve the mystery of the root cause.",,,,,183,7.3,,182,7.2,,182,7.3,,,,,,,,,Parts:,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J. Langford - OK
T. Storr - OK
B. Utley - OK
R. Niskey - OK
D. Conklin - OK",5,0,0,0,,0,0,0,,,0,0,0,,0,0,0,,,A,"-Moved the EXP LWB RH Rear door OB 0.5mm to improve door to door flushness (Rot#5364)
 
Night (Worstell):
-Confirmed Shim move of EXP LWB RH Rear Door hinge nets by checking RH Rear Door hang station at startup and measuring flushness on a set of LWB E",,,,,,,,,,,
1112,09/25/2019,A,0,0,0,0,No Issues,"Snyder – A-Crew – 9/25/19
Tim Wells rebuilt setters all night.
 
Jeff Fessel rebuilt GBSDs all night.
 
Doug McGovern rebuilt stud feeders and GBSDs all night.
 
#1 – 6X-180-02 – Collision detect – 2x for 1hr9min – Robot bypassed starting rotation 5580 and ending last bad 5682 (first good 5683) – Henrob gun ran into the windshield opening of unit. ELs called me over because they said it was “way off.” While I was on my way Leo Mejias began investigating and found that 4 of the 6 bolts that hold to Henrob gun to the faceplate of joint 6 were missing. We found 2 of the 4 bolts sheared off on the floor. At this point we sent production on early lunch. Leo taught the robot down to the ground by the access gate, locked out robot so the TMs were able to begin the process of removing the gun off the robot and transferring it to a cart. In the process of removing the gun we realized 1 of the 2 bolts holding it was broken as well and the last one was nearly sheared through. The 2 dowel pins were also backed out/broken. With everything locked out the ELs disconnected all electrical, PFs removed air and plugged the hose and then the TMs began removing the gun and securing it on a cart. With the gun off the robot and the air hose plugged we were able to move the robot back to its minor maintenance position where it stayed in bypass the remainder of the shift. At EOS TMs removed the broken bolts from the robot and mounted the gun back to the robot. ELs connected cables and PFs put air back on the tool. We verified everything was in position and able to run on a few units without issues. The sister tool 6X-180-01 was inspected for broken bolts and nothing was found. Robot and gun are good to go. There should be no more units needing containment at start-up.
 
#8 – 8Y-80-02 – Nose switch fault – 2x for 21min – EL struggled with nose switch faults. TMs and PFs came over to swap GBSD. No more issues.
 
#9 – 6X-20-02 – Head too low – 1x for 16min – Broken die. One unit…repaired immediately. No more issues.
 
#10 – 8Y-20-02 – Nose switch fault – 2x for 15min – E L struggled with nose switch faults. TMs and PFs came over to swap GBSD. No more issues.
 
Start Card Audits
Leo Mejias
Aaron Phelps
Phil Dahl
Todd Dahl
Mark Howard","Main #2, #3, #4, #7, #8 - Framer 1 coded rail no reads and shift register faults. All due to pallet number 20824. The coded rail was badly bent. It knocked off the reader in S015 and S025 travelling into the station. Had to manually jog it into stations 20, 30, 40 and 50. Set the part as damaged so that it would pull out of the system instead of continuing into framer 2. The unit is not damaged just the pallet and is currently sitting at the pulloff at W17.",Had to replace a laser switch on S115RMC1 of closure 1. Switch had no power to it. The switch that was used was almost an exact match but read opposite of what it was supposed to. Inverted the contacts so they could run the last 15 units of the night. Put correct switch on between shifts and verified.,,,Due to carriers being taken out of RH Bodyside conveyor there was a spot that the carriers would not release from the mid top stop number 2. Added logic to allow carriers to release if a gap occurred at the beginning of shift and ran the rest of the night with no issues.,,,,,,246,8.5,,242,8.6,,245,29.5,,,,,,,,,Parts:,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leo Mejias
Aaron Phelps
Phil Dahl
Todd Dahl
Mark Howard",5,0,0,0,,0,0,0,,,0,0,0,,0,0,0,,,B,,,,,,,,,,,,
1113,09/25/2019,B,0,4,0,0,No Issues,"Semelroth-B-Crew 9-25-2019
7G10R-3: Shotgunning, double rivet faults, stud not trapped. Swapped feeder then setter and punch. Running on an old style punch. 
 
9B220-1W: Escapement seemed jammed then sent too many profil studs into the stud head jamming it. Replaced the brass escapment and the cylinder to fix it. 
 
9A10-1: Head too high/low faults. Nominalized spot 8 to get it under control. 
 
8X30-3: Bent adhesive nozzle netted us a 16 unit pick up. 
 
2 Toolmakers on the bench all day, I recommend we continue with keeping someone on the rebuild bench every shift all shift. We are way, way behind so check your manpower daily and look them in the eye and give them assignments first thing.
 ",,,,,"R23 - Relocated busted out guard post and patched the floor.
 
L25 - Repaired uneven floor at Operator station.
 ","6X-140-6 is currently running all LWB models on load to average.  Perceptron is working on this situation but doesn't expect a resolution until tomorrow morning.
 
Had one fault on the RH body side delivery conveyor where the pre-unload stop got caught on a carrier pin.  Had to move the carrier back by hand and manually close the pre-unload stop to recover.
 
Rotation 5706 was removed from the damaged pallet and placed on a good pallet.  Inserted the job at the end of framer 1 and it ran through the rest of framer with no issue.  Problem happened when there was an AVS mismatch at C06.  We were able to assign the rotation number to the new pallet number at pallet to skid.  We also had to assign the rotation number to the skid that had already been loaded and then skip the skid load AVS back one.  Lesson learned was that if a unit needs transferred onto a new pallet that scheudling needs to be called and given the CID and new pallet number to associate them before the job is put back into the line.  The job is on its way to closures now.",,,,,259,8.1,,247,10,,244,10,,,,,,,,,Parts:,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"V. Riggs - OK
A.Holt - OK
J. Mattingly - OK
C. Lowery - OK
S. Cleaver - OK",5,0,0,0,,0,0,0,,,0,0,0,,0,0,0,,"100 - Repaired door lock, wouldn't release.",A,"Night (Worstell):
Vow Cell was down when I came in. Upon inspection I noticed that PC1 (Server) was not booting up. Whenever we tried to switch from PC2 to PC1 it was say no signal and then go black. We tried pulling out one of the hard drives and ran each of them individually to confirm it was not a bad hard drive.  At this point, I had systems come and take a look at it and they said that they were pretty certain that the motherboard was bad. I talked to Perceptron again and they confirmed that they think this is the issue and we would need to replace that whole computer for PC1(Server). We do not have any of this computer on hand as confirmed by maintenance so we will have to order one through Perceptron, so the VOW cell is in bypass.
 
I was called to outside repair and there were two Exp hoods that the latch was bad on (KEA88892 & KEA85653), they were sent to heavy repair.",,,,,,,,,,,
1114,09/26/2019,C,0,1,0,0,No Issues,"Nights - Sidorowicz - 9-26-19
 
8Y-40-03 – Feed fault – 4D attached
 
6X-160-01 – Double Rivet – EL attempted to re-home setter multiple times and the home to backstop distance reading wasn’t consistent ranging from 4.6-5.2mm. Attempted to rivet next unit after re-homing and received the same fault. Had TM’s swap setter and punch. 
 
6X-60-01 – Max time exceeded – Keep receiving faults on spot 19 and 20. EL upped the Voltage 0.1 in step 13 and added 200rpm to step 14 for both programs. Faults cleared up once adjustments were made.
 
7G-50R-01 – BT3 not measured – Feeder ran out of screws, EL didn’t know how to recover. Once feeder was filled, I walked EL through on how to recover from this fault.  
 
Between shifts TM’s went through 6Y-180-01 gun 1. Everything visually checked out. EL put line in hold at end of shift to hold units. Released hold and ran five units to verify gun 1 was functioning properly. 
 
TM’s worked on Hemmers and date stamps between shifts
 
Weber guns on gun 2
7G-70L-01
7K-20R-01",,"Roof robot 6X140-06 would decking roofs to short units.  Appeared to be an issue with the perceptron computer.  We stopped services but then services would not restart.  Had to shut down the perceptron computer and restart it to get the services restarted.  After the perceptron computer came up, robot still would not deck roofs automatically.  Appeared all the signals were correct, just would not measure.   Checked and found the red LED for 24vdc power on the black box was not on.  Electrician unplugged the power cable from the black box and plugged it back in and the red 24vdc power light came back on.  No further issues for the rest of the shift following that.  
 
Towards the end of the shift we ran 5 or 6 Lincoln lift gates with bad hem flanges on the lift gate window opening.  We stepped checked stepped one lift gate thru successfully and ran two more in auto successfully.  Not sure what the issues is.    ",,,Replaced sealer pump on 7L20L-08 for the spray adhesive.,,,,,,265,8.4,,265,8.3,,265,8.5,,,,,,,,,Parts:,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,,0,0,0,,0,0,0,,,B,"Night (Worstell):
Vow Cell was down when I came in. Upon inspection I noticed that PC1 (Server) was not booting up. Whenever we tried to switch from PC2 to PC1 it was say no signal and then go black. We tried pulling out one of the hard drives and ran each of them individually to confirm it was not a bad hard drive.  At this point, I had systems come and take a look at it and they said that they were pretty certain that the motherboard was bad. I talked to Perceptron again and they confirmed that they think this is the issue and we would need to replace that whole computer for PC1(Server). We do not have any of this computer on hand as confirmed by maintenance so we will have to order one through Perceptron, so the VOW cell is in bypass.
 
I was called to outside repair and there were two Exp hoods that the latch was bad on (KEA88892 & KEA85653), they were sent to heavy repair.",,,,,,,,,,,
